브랜드,시즌,스타일,중분류,아이템명,PO,TAG,수량,TAG_총금액,TAG_USD금액(전년환율),원가견적번호,발주통화,제조업체,견적서제출일자,(USD)_원자재,(USD)_아트웍,(USD)_부자재,(USD)_택/라벨,(USD) 공임,(USD)본사공급자재,(USD)_정상마진,(USD)_경비,(KRW)_원자재,(KRW)_아트웍,(KRW)_부자재,(KRW)_택/라벨,(KRW)_공임,(KRW)본사공급자재,(KRW)_정상마진,(KRW)_경비,USD_재료계(원/부/택/본공)_총금액(단가×수량),USD_아트웍_총금액(단가×수량),USD_공임_총금액(단가×수량),USD_정상마진_총금액(단가×수량),USD_경비_총금액(단가×수량),KRW_재료계(원/부/택/본공)_총금액(단가×수량),KRW_아트웍_총금액(단가×수량),KRW_공임_총금액(단가×수량),KRW_정상마진_총금액(단가×수량),KRW_경비_총금액(단가×수량)
X,25S,DKRS55053,Inner,반팔티셔츠,DKRS55053K0001,55000,1500,82500000,61111.11111111111,CQ250200652,KRW,주식회사 에이치에스소싱,2025-02-18,2.425925925925926,2.6059259259259258,0.534074074074074,0.28074074074074074,0.9703703703703703,0.0,0.7844444444444445,0.1437037037037037,3275.0,3518.0,721.0,379.0,1310.0,0.0,1059.0,194.0,4861.111111111111,3908.8888888888887,1455.5555555555554,1176.6666666666667,215.55555555555554,6562500.0,5277000.0,1965000.0,1588500.0,291000.0
X,25S,DKRS55053,Inner,반팔티셔츠,DKRS55053K0002,55000,600,33000000,24444.444444444445,CQ250502265,KRW,주식회사 에이치에스소싱,2025-05-28,2.425925925925926,2.6059259259259258,0.5377777777777778,0.26296296296296295,0.9629629629629629,0.0,0.7837037037037037,0.6237037037037036,3275.0,3518.0,726.0,355.0,1300.0,0.0,1058.0,842.0,1936.0000000000002,1563.5555555555554,577.7777777777777,470.22222222222223,374.2222222222222,2613600.0,2110800.0,780000.0,634800.0,505200.0
X,25S,DKRS55053,Inner,반팔티셔츠,DKRS55053K0003,55000,300,16500000,12222.222222222223,CQ250502271,KRW,주식회사 에이치에스소싱,2025-05-28,2.425925925925926,2.6059259259259258,0.5377777777777778,0.26296296296296295,0.9629629629629629,0.0,0.7837037037037037,1.4733333333333334,3275.0,3518.0,726.0,355.0,1300.0,0.0,1058.0,1989.0,968.0000000000001,781.7777777777777,288.88888888888886,235.11111111111111,442.0,1306800.0,1055400.0,390000.0,317400.0,596700.0
X,25S,DKRS56053,Inner,반팔티셔츠,DKRS56053K0001,49000,1700,83300000,61703.7037037037,CQ250100456,KRW,주식회사 에이치에스소싱,2025-01-13,2.4607407407407407,1.8614814814814815,0.8348148148148148,0.26296296296296295,0.9288888888888889,0.0,0.7303703703703703,0.15555555555555556,3322.0,2513.0,1127.0,355.0,1254.0,0.0,986.0,210.0,6049.481481481482,3164.5185185185187,1579.111111111111,1241.6296296296296,264.44444444444446,8166800.0,4272100.0,2131800.0,1676200.0,357000.0
X,25S,DKRS56053,Inner,반팔티셔츠,DKRS56053K0002,49000,600,29400000,21777.777777777777,CQ250502266,KRW,주식회사 에이치에스소싱,2025-05-28,2.4607407407407407,1.8614814814814815,0.8014814814814815,0.26296296296296295,0.9629629629629629,0.0,0.7303703703703703,0.6355555555555555,3322.0,2513.0,1082.0,355.0,1300.0,0.0,986.0,858.0,2115.111111111111,1116.888888888889,577.7777777777777,438.22222222222223,381.3333333333333,2855400.0,1507800.0,780000.0,591600.0,514800.0
X,25S,DKRS56053,Inner,반팔티셔츠,DKRS56053K0003,49000,1400,68600000,50814.81481481482,CQ250502272,KRW,주식회사 에이치에스소싱,2025-05-28,2.4607407407407407,1.8614814814814815,0.8014814814814815,0.26296296296296295,0.9629629629629629,0.0,0.7303703703703703,1.4851851851851852,3322.0,2513.0,1082.0,355.0,1300.0,0.0,986.0,2005.0,4935.259259259259,2606.074074074074,1348.148148148148,1022.5185185185185,2079.259259259259,6662600.0,3518200.0,1820000.0,1380400.0,2807000.0
X,25S,DKRS57053,Inner,반팔티셔츠,DKRS57053K0001,55000,1700,93500000,69259.25925925926,CQ250200653,KRW,주식회사 에이치에스소싱,2025-02-18,2.408888888888889,2.6059259259259258,0.534074074074074,0.28074074074074074,0.9703703703703703,0.0,0.7822222222222223,0.14296296296296296,3252.0,3518.0,721.0,379.0,1310.0,0.0,1056.0,193.0,5480.296296296296,4430.074074074074,1649.6296296296296,1329.7777777777778,243.03703703703704,7398400.0,5980600.0,2227000.0,1795200.0,328100.0
X,25S,DKRS57053,Inner,반팔티셔츠,DKRS57053K0002,55000,700,38500000,28518.51851851852,CQ250502267,KRW,주식회사 에이치에스소싱,2025-05-28,2.3562962962962963,2.6059259259259258,0.534074074074074,0.26296296296296295,0.9629629629629629,0.0,0.7748148148148148,0.6207407407407407,3181.0,3518.0,721.0,355.0,1300.0,0.0,1046.0,838.0,2207.333333333333,1824.148148148148,674.074074074074,542.3703703703704,434.5185185185185,2979900.0,2462600.0,910000.0,732200.0,586600.0
X,25S,DKRS57053,Inner,반팔티셔츠,DKRS57053K0003,55000,1200,66000000,48888.88888888889,CQ250502274,KRW,주식회사 에이치에스소싱,2025-05-28,2.35037037037037,2.6059259259259258,0.534074074074074,0.26296296296296295,0.9629629629629629,0.0,0.774074074074074,1.4703703703703703,3173.0,3518.0,721.0,355.0,1300.0,0.0,1045.0,1985.0,3776.8888888888887,3127.111111111111,1155.5555555555554,928.8888888888888,1764.4444444444443,5098800.0,4221600.0,1560000.0,1254000.0,2382000.0
X,25S,DKRS59053,Inner,반팔티셔츠,DKRS59053K0001,55000,1700,93500000,69259.25925925926,CQ250200654,KRW,주식회사 에이치에스소싱,2025-02-18,2.4607407407407407,2.977777777777778,0.534074074074074,0.28074074074074074,0.9703703703703703,0.0,0.8333333333333334,0.1451851851851852,3322.0,4020.0,721.0,379.0,1310.0,0.0,1125.0,196.0,5568.444444444444,5062.222222222223,1649.6296296296296,1416.6666666666667,246.81481481481484,7517400.0,6834000.0,2227000.0,1912500.0,333200.0
X,25S,DKRS59053,Inner,반팔티셔츠,DKRS59053K0002,55000,600,33000000,24444.444444444445,CQ250502268,KRW,주식회사 에이치에스소싱,2025-05-28,2.4607407407407407,2.977777777777778,0.5377777777777778,0.26296296296296295,0.9629629629629629,0.0,0.8325925925925926,0.6251851851851852,3322.0,4020.0,726.0,355.0,1300.0,0.0,1124.0,844.0,1956.888888888889,1786.6666666666667,577.7777777777777,499.55555555555554,375.1111111111111,2641800.0,2412000.0,780000.0,674400.0,506400.0
X,25S,DKRS61053,Inner,반팔티셔츠,DKRS61053K0001,39000,4500,175500000,130000.0,CQ250100474,KRW,주식회사 에이치에스소싱,2025-01-13,1.9088888888888889,0.0,2.6148148148148147,0.2859259259259259,0.9288888888888889,0.0,0.654074074074074,0.20666666666666667,2577.0,0.0,3530.0,386.0,1254.0,0.0,883.0,279.0,21643.333333333332,0.0,4180.0,2943.333333333333,930.0,29218500.0,0.0,5643000.0,3973500.0,1255500.0
X,25S,DKRS61053,Inner,반팔티셔츠,DKRS61053K0002,39000,800,31200000,23111.11111111111,CQ250502269,KRW,주식회사 에이치에스소싱,2025-05-28,2.005925925925926,0.0,2.594074074074074,0.2859259259259259,0.9629629629629629,0.0,0.6674074074074074,0.6911111111111111,2708.0,0.0,3502.0,386.0,1300.0,0.0,901.0,933.0,3908.740740740741,0.0,770.3703703703703,533.925925925926,552.8888888888889,5276800.0,0.0,1040000.0,720800.0,746400.0
X,25S,DKRS62053,Inner,반팔티셔츠,DKRS62053K0001,39000,4800,187200000,138666.66666666666,CQ250100471,KRW,주식회사 에이치에스소싱,2025-01-13,1.9718518518518517,0.0,1.1696296296296296,0.2859259259259259,0.9288888888888889,0.0,0.48814814814814816,0.1511111111111111,2662.0,0.0,1579.0,386.0,1254.0,0.0,659.0,204.0,16451.555555555555,0.0,4458.666666666667,2343.1111111111113,725.3333333333334,22209600.0,0.0,6019200.0,3163200.0,979200.0
X,25S,DKRS62053,Inner,반팔티셔츠,DKRS62053K0002,39000,700,27300000,20222.222222222223,CQ250502270,KRW,주식회사 에이치에스소싱,2025-05-28,2.071111111111111,0.0,1.1503703703703703,0.2859259259259259,0.9629629629629629,0.0,0.5022222222222222,0.6355555555555555,2796.0,0.0,1553.0,386.0,1300.0,0.0,678.0,858.0,2455.185185185185,0.0,674.074074074074,351.55555555555554,444.88888888888886,3314500.0,0.0,910000.0,474600.0,600600.0
X,25S,DKRS6A053,Inner,반팔티셔츠,DKRS6A053K0001,39000,1200,46800000,34666.666666666664,CQ250502273,KRW,주식회사 에이치에스소싱,2025-05-28,2.071111111111111,0.0,1.1503703703703703,0.2859259259259259,0.9629629629629629,0.0,0.5022222222222222,1.4851851851851852,2796.0,0.0,1553.0,386.0,1300.0,0.0,678.0,2005.0,4208.888888888889,0.0,1155.5555555555554,602.6666666666666,1782.2222222222222,5682000.0,0.0,1560000.0,813600.0,2406000.0
X,25S,DKRS71053,Inner,반팔티셔츠,DKRS71053K0001,49000,2000,98000000,72592.5925925926,CQ250200475,KRW,주식회사 에이치에스소싱,2025-02-11,2.2088888888888887,1.8022222222222222,0.5148148148148148,0.2859259259259259,0.9703703703703703,0.0,0.6592592592592592,0.1348148148148148,2982.0,2433.0,695.0,386.0,1310.0,0.0,890.0,182.0,6019.259259259259,3604.4444444444443,1940.7407407407406,1318.5185185185185,269.6296296296296,8126000.0,4866000.0,2620000.0,1780000.0,364000.0
X,25S,DKRS72053,Inner,반팔티셔츠,DKRS72053K0001,55000,3600,198000000,146666.66666666666,CQ250200558,KRW,주식회사 에이치에스소싱,2025-02-13,2.3066666666666666,1.6207407407407408,0.5481481481481482,0.2688888888888889,1.9081481481481481,0.0,0.7659259259259259,0.1385185185185185,3114.0,2188.0,740.0,363.0,2576.0,0.0,1034.0,187.0,11245.333333333334,5834.666666666667,6869.333333333333,2757.333333333333,498.66666666666663,15181200.0,7876800.0,9273600.0,3722400.0,673200.0
X,25S,DKRS73053,Inner,반팔티셔츠,DKRS73053K0001,49000,2000,98000000,72592.5925925926,CQ250200477,KRW,주식회사 에이치에스소싱,2025-02-11,2.2422222222222223,1.8022222222222222,0.5148148148148148,0.2859259259259259,0.9703703703703703,0.0,0.6637037037037037,0.13555555555555557,3027.0,2433.0,695.0,386.0,1310.0,0.0,896.0,183.0,6085.925925925926,3604.4444444444443,1940.7407407407406,1327.4074074074074,271.11111111111114,8216000.0,4866000.0,2620000.0,1792000.0,366000.0
X,25S,DKRS74053,Inner,반팔티셔츠,DKRS74053K0001,49000,2100,102900000,76222.22222222222,CQ250200544,KRW,주식회사 에이치에스소싱,2025-02-13,2.2088888888888887,1.3555555555555556,0.5148148148148148,0.2859259259259259,1.0785185185185184,0.0,0.6192592592592593,0.1348148148148148,2982.0,1830.0,695.0,386.0,1456.0,0.0,836.0,182.0,6320.222222222222,2846.666666666667,2264.8888888888887,1300.4444444444446,283.1111111111111,8532300.0,3843000.0,3057600.0,1755600.0,382200.0
X,25S,DKRS75053,Inner,반팔티셔츠,DKRS75053K0001,55000,2800,154000000,114074.07407407407,CQ250200557,KRW,주식회사 에이치에스소싱,2025-02-13,2.379259259259259,1.4007407407407408,0.5503703703703704,0.2688888888888889,1.9296296296296296,0.0,0.7511111111111111,0.14148148148148149,3212.0,1891.0,743.0,363.0,2605.0,0.0,1014.0,191.0,8955.851851851852,3922.0740740740744,5402.962962962963,2103.111111111111,396.14814814814815,12090400.0,5294800.0,7294000.0,2839200.0,534800.0
X,25S,DKRS76053,Inner,반팔티셔츠,DKRS76053K0001,55000,2800,154000000,114074.07407407407,CQ250200556,KRW,주식회사 에이치에스소싱,2025-02-13,2.4140740740740743,1.8622222222222222,0.5496296296296296,0.2688888888888889,1.9296296296296296,0.0,0.8103703703703704,0.14296296296296296,3259.0,2514.0,742.0,363.0,2605.0,0.0,1094.0,193.0,9051.25925925926,5214.222222222223,5402.962962962963,2269.037037037037,400.2962962962963,12219200.0,7039200.0,7294000.0,3063200.0,540400.0
X,25S,DKRS7A053,Inner,반팔티셔츠,DKRS7A053K0001,49000,1500,73500000,54444.444444444445,CQ250400026,KRW,주식회사 에이치에스소싱,2025-04-03,2.1385185185185187,1.3555555555555556,0.5348148148148149,0.2859259259259259,1.4022222222222223,0.0,0.6518518518518519,0.1325925925925926,2887.0,1830.0,722.0,386.0,1893.0,0.0,880.0,179.0,4438.88888888889,2033.3333333333335,2103.3333333333335,977.7777777777778,198.88888888888889,5992500.0,2745000.0,2839500.0,1320000.0,268500.0
X,25S,DKRS7B053,Inner,반팔티셔츠,DKRS7B053K0001,49000,1500,73500000,54444.444444444445,CQ250400027,KRW,주식회사 에이치에스소싱,2025-04-03,1.8925925925925926,0.9088888888888889,0.6362962962962962,0.2859259259259259,1.4022222222222223,0.0,0.5807407407407408,0.12666666666666668,2555.0,1227.0,859.0,386.0,1893.0,0.0,784.0,171.0,4222.222222222222,1363.3333333333333,2103.3333333333335,871.1111111111112,190.00000000000003,5700000.0,1840500.0,2839500.0,1176000.0,256500.0
X,25S,DKRS81053,Inner,반팔티셔츠,DKRS81053K0001,49000,1000,49000000,36296.2962962963,CQ250200478,KRW,주식회사 에이치에스소싱,2025-02-11,2.6948148148148148,0.0,1.24,0.2859259259259259,1.7251851851851852,0.0,0.6792592592592592,0.18296296296296297,3638.0,0.0,1674.0,386.0,2329.0,0.0,917.0,247.0,4220.740740740741,0.0,1725.1851851851852,679.2592592592592,182.96296296296296,5698000.0,0.0,2329000.0,917000.0,247000.0
X,25S,DKRS82053,Inner,반팔티셔츠,DKRS82053K0001,55000,1000,55000000,40740.74074074074,CQ250200552,KRW,주식회사 에이치에스소싱,2025-02-13,2.488148148148148,0.0,2.8325925925925928,0.2859259259259259,1.9407407407407407,0.0,0.8711111111111111,0.23851851851851852,3359.0,0.0,3824.0,386.0,2620.0,0.0,1176.0,322.0,5606.666666666667,0.0,1940.7407407407406,871.1111111111111,238.5185185185185,7569000.0,0.0,2620000.0,1176000.0,322000.0
X,25S,DKSB51053,Bottom,스윔웨어 하의,DKSB51053K0001,59000,500,29500000,21851.85185185185,CQ250300602,KRW,(주)금담,2025-03-31,2.3807407407407406,0.4740740740740741,1.171851851851852,0.21703703703703703,2.3555555555555556,0.0,0.7659259259259259,0.1622222222222222,3214.0,640.0,1582.0,293.0,3180.0,0.0,1034.0,219.0,1884.8148148148146,237.03703703703704,1177.7777777777778,382.96296296296293,81.1111111111111,2544500.0,320000.0,1590000.0,517000.0,109500.0
X,25S,DKSB52053,Bottom,스윔웨어 하의,DKSB52053K0001,49000,900,44100000,32666.666666666668,CQ250300588,KRW,(주)금담,2025-03-31,1.5733333333333333,0.4740740740740741,1.2614814814814814,0.21703703703703703,2.3518518518518516,0.0,0.6792592592592592,0.13333333333333333,2124.0,640.0,1703.0,293.0,3175.0,0.0,917.0,180.0,2746.6666666666665,426.6666666666667,2116.6666666666665,611.3333333333333,120.0,3708000.0,576000.0,2857500.0,825300.0,162000.0
X,25S,DKSB54053,Bottom,스윔웨어 하의,DKSB54053K0001,79000,900,71100000,52666.666666666664,CQ250300601,KRW,(주)금담,2025-03-31,5.032592592592593,0.2222222222222222,1.5918518518518519,0.21703703703703703,5.348148148148148,0.0,1.4637037037037037,0.28444444444444444,6794.0,300.0,2149.0,293.0,7220.0,0.0,1976.0,384.0,6157.333333333334,200.0,4813.333333333333,1317.3333333333333,256.0,8312400.0,270000.0,6498000.0,1778400.0,345600.0
X,25S,DKSB55053,Bottom,스윔웨어 하의,DKSB55053K0001,89000,1400,124600000,92296.29629629629,CQ250300593,KRW,(주)금담,2025-03-31,5.701481481481482,0.23703703703703705,2.257037037037037,0.21703703703703703,4.814814814814815,0.0,1.5614814814814815,0.3377777777777778,7697.0,320.0,3047.0,293.0,6500.0,0.0,2108.0,456.0,11445.777777777777,331.85185185185185,6740.740740740741,2186.074074074074,472.8888888888889,15451800.0,448000.0,9100000.0,2951200.0,638400.0
X,25S,DKSB57053,Bottom,스윔웨어 하의,DKSB57053K0001,79000,1200,94800000,70222.22222222222,CQ250300592,KRW,(주)금담,2025-03-31,4.442222222222222,0.4740740740740741,1.194074074074074,0.21703703703703703,4.814814814814815,0.0,1.3111111111111111,0.24518518518518517,5997.0,640.0,1612.0,293.0,6500.0,0.0,1770.0,331.0,7023.999999999999,568.8888888888889,5777.777777777778,1573.3333333333333,294.22222222222223,9482400.0,768000.0,7800000.0,2124000.0,397200.0
X,25S,DKSB58053,Bottom,스윔웨어 하의,DKSB58053K0001,69000,800,55200000,40888.88888888889,CQ250300589,KRW,(주)금담,2025-03-31,2.937777777777778,0.4740740740740741,1.171851851851852,0.21703703703703703,3.4266666666666667,0.0,0.9614814814814815,0.18444444444444444,3966.0,640.0,1582.0,293.0,4626.0,0.0,1298.0,249.0,3461.333333333333,379.2592592592593,2741.3333333333335,769.1851851851852,147.55555555555554,4672800.0,512000.0,3700800.0,1038400.0,199200.0
X,25S,DKSB59053,Bottom,스윔웨어 하의,DKSB59053K0001,69000,500,34500000,25555.555555555555,CQ250300594,KRW,(주)금담,2025-03-31,2.64962962962963,0.4740740740740741,1.8711111111111112,0.21703703703703703,4.814814814814815,0.0,1.177037037037037,0.20074074074074075,3577.0,640.0,2526.0,293.0,6500.0,0.0,1589.0,271.0,2368.888888888889,237.03703703703704,2407.4074074074074,588.5185185185186,100.37037037037037,3198000.0,320000.0,3250000.0,794500.0,135500.0
X,25S,DKSB59053,Bottom,스윔웨어 하의,DKSB59053K0002,69000,500,34500000,25555.555555555555,CQ250501509,KRW,(주)금담,2025-05-22,3.777037037037037,0.4740740740740741,1.8711111111111112,0.21703703703703703,4.807407407407408,0.0,1.3118518518518518,0.797037037037037,5099.0,640.0,2526.0,293.0,6490.0,0.0,1771.0,1076.0,2932.5925925925926,237.03703703703704,2403.703703703704,655.9259259259259,398.5185185185185,3959000.0,320000.0,3245000.0,885500.0,538000.0
X,25S,DKSK31051,Bottom,스커트,DKSK31051K0001,79000,1000,79000000,58518.51851851852,CQ250100151,KRW,(주) 와이에스코리아,2025-01-06,3.0103703703703704,0.37407407407407406,1.3748148148148147,0.24,4.128888888888889,0.0,1.0666666666666667,0.19703703703703704,4064.0,505.0,1856.0,324.0,5574.0,0.0,1440.0,266.0,4625.185185185185,374.0740740740741,4128.888888888889,1066.6666666666667,197.03703703703704,6244000.0,505000.0,5574000.0,1440000.0,266000.0
X,25S,DKSP51053,Bottom,반바지,DKSP51053K0001,55000,2900,159500000,118148.14814814815,CQ250200550,KRW,꼼드감므(주),2025-02-13,2.5051851851851854,0.0,1.3162962962962963,0.23925925925925925,3.7185185185185183,0.0,0.9044444444444445,0.17407407407407408,3382.0,0.0,1777.0,323.0,5020.0,0.0,1221.0,235.0,11776.148148148148,0.0,10783.703703703703,2622.888888888889,504.81481481481484,15897800.0,0.0,14558000.0,3540900.0,681500.0
X,25S,DKSP52053,Bottom,반바지,DKSP52053K0001,59000,800,47200000,34962.96296296296,CQ250300249,KRW,주식회사 에이치에스소싱,2025-03-12,2.600740740740741,0.07407407407407407,1.2525925925925927,0.1748148148148148,2.48,0.0,0.7688888888888888,0.17037037037037037,3511.0,100.0,1691.0,236.0,3348.0,0.0,1038.0,230.0,3222.5185185185187,59.25925925925925,1984.0,615.1111111111111,136.2962962962963,4350400.0,80000.0,2678400.0,830400.0,184000.0
X,25S,DKSP53053,Bottom,반바지,DKSP53053K0001,59000,1900,112100000,83037.03703703704,CQ250200630,KRW,(주) 와이에스코리아,2025-02-17,2.6577777777777776,0.33925925925925926,1.1866666666666668,0.24,4.3133333333333335,0.0,1.02,0.17555555555555555,3588.0,458.0,1602.0,324.0,5823.0,0.0,1377.0,237.0,7760.444444444444,644.5925925925926,8195.333333333334,1938.0,333.55555555555554,10476600.0,870200.0,11063700.0,2616300.0,450300.0
X,25S,DKSP71053,Bottom,반바지,DKSP71053K0001,59000,1100,64900000,48074.07407407407,CQ250200551,KRW,꼼드감므(주),2025-02-13,2.474814814814815,0.0,1.622962962962963,0.23925925925925925,3.7185185185185183,0.0,0.9377777777777778,0.18518518518518517,3341.0,0.0,2191.0,323.0,5020.0,0.0,1266.0,250.0,4770.740740740741,0.0,4090.37037037037,1031.5555555555557,203.7037037037037,6440500.0,0.0,5522000.0,1392600.0,275000.0
X,25S,DKSW51053,Inner,스윔웨어,DKSW51053K0001,59000,1200,70800000,52444.444444444445,CQ250300595,KRW,(주)금담,2025-03-31,2.5348148148148146,1.5851851851851853,0.7496296296296296,0.21703703703703703,2.1414814814814815,0.0,0.8414814814814815,0.1511111111111111,3422.0,2140.0,1012.0,293.0,2891.0,0.0,1136.0,204.0,4201.777777777777,1902.2222222222224,2569.777777777778,1009.7777777777778,181.33333333333334,5672400.0,2568000.0,3469200.0,1363200.0,244800.0
X,25S,DKSW52053,Inner,스윔웨어,DKSW52053K0001,59000,1300,76700000,56814.81481481482,CQ250300596,KRW,(주)금담,2025-03-31,2.965925925925926,1.1407407407407408,0.9911111111111112,0.21703703703703703,4.068888888888889,0.0,1.1,0.17777777777777778,4004.0,1540.0,1338.0,293.0,5493.0,0.0,1485.0,240.0,5426.2962962962965,1482.962962962963,5289.555555555556,1430.0000000000002,231.11111111111111,7325500.0,2002000.0,7140900.0,1930500.0,312000.0
X,25S,DKSW53053,Inner,스윔웨어,DKSW53053K0001,79000,500,39500000,29259.25925925926,CQ250300599,KRW,(주)금담,2025-03-31,4.611111111111111,0.7111111111111111,1.1881481481481482,0.21703703703703703,4.282962962962963,0.0,1.2955555555555556,0.2518518518518518,6225.0,960.0,1604.0,293.0,5782.0,0.0,1749.0,340.0,3008.1481481481483,355.55555555555554,2141.4814814814818,647.7777777777778,125.92592592592591,4061000.0,480000.0,2891000.0,874500.0,170000.0
X,25S,DKSW54053,Inner,스윔웨어,DKSW54053K0001,79000,1000,79000000,58518.51851851852,CQ250400978,KRW,(주) 온타이드,2025-04-21,2.933333333333333,2.3718518518518517,1.6703703703703703,0.21703703703703703,4.176296296296297,0.0,1.3385185185185184,0.2037037037037037,3960.0,3202.0,2255.0,293.0,5638.0,0.0,1807.0,275.0,4820.740740740741,2371.8518518518517,4176.2962962962965,1338.5185185185185,203.7037037037037,6508000.0,3202000.0,5638000.0,1807000.0,275000.0
X,25S,DKSW55053,Inner,스윔웨어,DKSW55053K0001,89000,1200,106800000,79111.11111111111,CQ250400979,KRW,(주) 온타이드,2025-04-21,6.264444444444444,2.3718518518518517,0.6437037037037037,0.24444444444444444,3.533333333333333,0.0,1.5377777777777777,0.2985185185185185,8457.0,3202.0,869.0,330.0,4770.0,0.0,2076.0,403.0,8583.111111111111,2846.222222222222,4240.0,1845.3333333333333,358.22222222222223,11587200.0,3842400.0,5724000.0,2491200.0,483600.0
X,25S,DKSW57053,Inner,스윔웨어,DKSW57053K0001,79000,1800,142200000,105333.33333333333,CQ250300590,KRW,(주)금담,2025-03-31,2.991111111111111,1.7925925925925925,1.6496296296296296,0.21703703703703703,4.9222222222222225,0.0,1.362962962962963,0.2051851851851852,4038.0,2420.0,2227.0,293.0,6645.0,0.0,1840.0,277.0,8743.999999999998,3226.6666666666665,8860.0,2453.3333333333335,369.33333333333337,11804400.0,4356000.0,11961000.0,3312000.0,498600.0
X,25S,DKSW58053,Inner,스윔웨어,DKSW58053K0001,79000,1256,99224000,73499.25925925926,CQ250300600,KRW,(주)금담,2025-03-31,4.022962962962963,0.7111111111111111,1.6496296296296296,0.21703703703703703,4.9222222222222225,0.0,1.357037037037037,0.24666666666666667,5431.0,960.0,2227.0,293.0,6645.0,0.0,1832.0,333.0,7397.374814814815,893.1555555555556,6182.311111111111,1704.4385185185185,309.81333333333333,9986456.0,1205760.0,8346120.0,2300992.0,418248.0
X,25S,DKSW59053,Inner,스윔웨어,DKSW59053K0001,45000,900,40500000,30000.0,CQ250300591,KRW,(주)금담,2025-03-31,1.522962962962963,0.4740740740740741,0.9133333333333333,0.21703703703703703,3.533333333333333,0.0,0.7733333333333333,0.11703703703703704,2056.0,640.0,1233.0,293.0,4770.0,0.0,1044.0,158.0,2388.0000000000005,426.6666666666667,3180.0,696.0,105.33333333333333,3223800.0,576000.0,4293000.0,939600.0,142200.0
X,25S,DKSW62053,Inner,스윔웨어,DKSW62053K0001,59000,1000,59000000,43703.7037037037,CQ250501510,KRW,(주)금담,2025-05-22,4.13037037037037,2.325925925925926,0.7681481481481481,0.21703703703703703,2.3533333333333335,0.0,1.1496296296296296,0.8992592592592593,5576.0,3140.0,1037.0,293.0,3177.0,0.0,1552.0,1214.0,5115.555555555556,2325.925925925926,2353.3333333333335,1149.6296296296296,899.2592592592594,6906000.0,3140000.0,3177000.0,1552000.0,1214000.0
X,25S,DKSW63053,Inner,스윔웨어,DKSW63053K0001,59000,1100,64900000,48074.07407407407,CQ250501511,KRW,(주)금담,2025-05-22,3.8607407407407406,2.0296296296296297,1.1555555555555554,0.21703703703703703,3.740740740740741,0.0,1.2940740740740742,0.9014814814814814,5212.0,2740.0,1560.0,293.0,5050.0,0.0,1747.0,1217.0,5756.666666666667,2232.5925925925926,4114.814814814815,1423.4814814814815,991.6296296296296,7771500.0,3014000.0,5555000.0,1921700.0,1338700.0
X,25S,DKSW71053,Inner,스윔웨어,DKSW71053K0001,139000,700,97300000,72074.07407407407,CQ250300597,KRW,(주)금담,2025-03-31,5.125925925925926,1.2148148148148148,7.914074074074074,0.21703703703703703,6.681481481481481,0.0,2.5125925925925925,0.5414814814814815,6920.0,1640.0,10684.0,293.0,9020.0,0.0,3392.0,731.0,9279.925925925925,850.3703703703703,4677.0370370370365,1758.8148148148148,379.037037037037,12527900.0,1148000.0,6314000.0,2374400.0,511700.0
X,25S,DKSW72053,Inner,스윔웨어,DKSW72053K0001,119000,800,95200000,70518.51851851853,CQ250300598,KRW,(주)금담,2025-03-31,3.0437037037037036,1.2148148148148148,7.938518518518518,0.21703703703703703,6.467407407407407,0.0,2.24,0.45925925925925926,4109.0,1640.0,10717.0,293.0,8731.0,0.0,3024.0,620.0,8959.407407407407,971.8518518518518,5173.925925925925,1792.0000000000002,367.4074074074074,12095200.0,1312000.0,6984800.0,2419200.0,496000.0
X,25S,DKTB72053,Bottom,트레이닝 숏팬츠,DKTB72053K0001,59000,4700,277300000,205407.40740740742,CQ241200916,KRW,어패럴테크,2024-12-20,2.399259259259259,0.07407407407407407,1.22,0.23407407407407407,3.6125925925925926,0.0,0.8770370370370371,0.4103703703703704,3239.0,100.0,1647.0,316.0,4877.0,0.0,1184.0,554.0,18110.666666666668,348.14814814814815,16979.185185185186,4122.074074074074,1928.7407407407409,24449400.0,470000.0,22921900.0,5564800.0,2603800.0
X,25S,DKTB73053,Bottom,트레이닝 숏팬츠,DKTB73053K0001,59000,5800,342200000,253481.4814814815,CQ250200497,KRW,티피나디아(주),2025-02-11,2.4585185185185185,0.07481481481481482,1.0207407407407407,0.28888888888888886,3.2074074074074073,0.0,0.8111111111111111,0.16518518518518518,3319.0,101.0,1378.0,390.0,4330.0,0.0,1095.0,223.0,21855.25925925926,433.925925925926,18602.962962962964,4704.444444444444,958.074074074074,29504600.0,585800.0,25114000.0,6351000.0,1293400.0
X,25S,DKTB74053,Bottom,트레이닝 숏팬츠,DKTB74053K0001,79000,1200,94800000,70222.22222222222,CQ250200064,KRW,티피나디아(주),2025-02-03,3.5866666666666664,0.3125925925925926,0.9881481481481481,0.28888888888888886,3.725925925925926,0.0,1.0333333333333334,0.20962962962962964,4842.0,422.0,1334.0,390.0,5030.0,0.0,1395.0,283.0,5836.444444444444,375.1111111111111,4471.111111111111,1240.0000000000002,251.55555555555557,7879200.0,506400.0,6036000.0,1674000.0,339600.0
